epoch,lr-AdamW,step,train_loss,val_loss,val_tc_mae_K
49,,7109,0.17073561251163483,,
49,,7119,0.5891259908676147,,
49,,7129,0.21631041169166565,,
49,,7139,0.5922374129295349,,
49,,7149,0.7360959053039551,,
49,,7159,0.19628511369228363,,
49,,7169,0.37398412823677063,,
49,,7179,0.8980307579040527,,
49,,7189,0.6124125123023987,,
49,,7199,0.3680603802204132,,
49,,7209,0.2296929657459259,,
49,,7219,0.48584309220314026,,
49,,7229,0.35040155053138733,,
49,,7239,1.0130927562713623,,
49,,7249,0.06114145740866661,,
49,,7249,,0.4398166239261627,4.8280110359191895
,0.0008535533905932731,7250,,,
50,,7259,0.1738642454147339,,
50,,7269,0.46156802773475647,,
50,,7279,0.5266899466514587,,
50,,7289,0.11428707838058472,,
50,,7299,0.1603478491306305,,
50,,7309,0.5903910398483276,,
50,,7319,0.23562942445278168,,
50,,7329,0.2886373698711395,,
50,,7339,0.35603979229927063,,
50,,7349,0.7407283782958984,,
50,,7359,0.5099743604660034,,
50,,7369,1.0870444774627686,,
50,,7379,0.5244356393814087,,
50,,7389,0.7333062887191772,,
50,,7394,,0.4375462234020233,3.761448383331299
,0.0008479563982961564,7395,,,
51,,7399,0.20014038681983948,,
51,,7409,0.3790103495121002,,
51,,7419,0.30487579107284546,,
51,,7429,0.5974598526954651,,
51,,7439,0.31725019216537476,,
51,,7449,0.14065766334533691,,
51,,7459,0.2978098690509796,,
51,,7469,0.18011075258255005,,
51,,7479,0.5418677926063538,,
51,,7489,0.6942366361618042,,
51,,7499,0.10788236558437347,,
51,,7509,0.5614356994628906,,
51,,7519,0.41680771112442017,,
51,,7529,0.18794336915016174,,
51,,7539,0.3844257593154907,,
51,,7539,,0.42763790488243103,4.4262895584106445
,0.0008422735529643437,7540,,,
52,,7549,0.28980714082717896,,
52,,7559,0.49730315804481506,,
52,,7569,0.5488085150718689,,
52,,7579,0.6021766662597656,,
52,,7589,0.24296095967292786,,
52,,7599,0.213372141122818,,
52,,7609,0.27169233560562134,,
52,,7619,0.41988658905029297,,
52,,7629,0.2672104835510254,,
52,,7639,0.31252312660217285,,
52,,7649,1.2091052532196045,,
52,,7659,0.4462531805038452,,
52,,7669,0.8927640914916992,,
52,,7679,0.31919988989830017,,
52,,7684,,0.4422203004360199,3.798006772994995
,0.000836506256754886,7685,,,
53,,7689,0.2757279574871063,,
53,,7699,0.36589425802230835,,
53,,7709,0.780511736869812,,
53,,7719,0.44549301266670227,,
53,,7729,0.735783040523529,,
53,,7739,0.1917809247970581,,
53,,7749,0.479948490858078,,
53,,7759,0.0984484851360321,,
53,,7769,0.2698403596878052,,
53,,7779,0.5262783765792847,,
53,,7789,0.48797833919525146,,
53,,7799,0.5831610560417175,,
53,,7809,0.5190377235412598,,
53,,7819,0.4287291169166565,,
53,,7829,1.1461628675460815,,
53,,7829,,0.4321109354496002,3.918125629425049
,0.0008306559326618253,7830,,,
54,,7839,0.44398555159568787,,
54,,7849,1.1163952350616455,,
54,,7859,0.3412642478942871,,
54,,7869,0.4032832384109497,,
54,,7879,0.22593586146831512,,
54,,7889,0.7360862493515015,,
54,,7899,0.23416082561016083,,
54,,7909,1.028160810470581,,
54,,7919,0.39059120416641235,,
54,,7929,0.9477443099021912,,
54,,7939,0.15539132058620453,,
54,,7949,0.21023514866828918,,
54,,7959,0.4295802116394043,,
54,,7969,1.0615127086639404,,
54,,7974,,0.42857620120048523,4.427404403686523
,0.0008247240241650912,7975,,,
55,,7979,0.4067663550376892,,
55,,7989,1.3703484535217285,,
55,,7999,0.6688820123672485,,
55,,8009,0.10324442386627197,,
55,,8019,0.777158796787262,,
55,,8029,1.0868967771530151,,
55,,8039,0.29227596521377563,,
55,,8049,0.9715189933776855,,
55,,8059,0.3614036440849304,,
55,,8069,0.19336606562137604,,
55,,8079,0.20248818397521973,,
55,,8089,0.6721009016036987,,
55,,8099,0.7068698406219482,,
55,,8109,0.7094456553459167,,
55,,8119,0.7774178385734558,,
55,,8119,,0.4237387478351593,3.748366117477417
,0.0008187119948743442,8120,,,
56,,8129,0.3970615863800049,,
56,,8139,0.5758501887321472,,
56,,8149,0.6417105197906494,,
56,,8159,0.6436917781829834,,
56,,8169,0.8847026824951172,,
56,,8179,0.600216805934906,,
56,,8189,0.821318507194519,,
56,,8199,0.8981019854545593,,
56,,8209,0.29362428188323975,,
56,,8219,0.6855144500732422,,
56,,8229,0.3798045217990875,,
56,,8239,0.39305269718170166,,
56,,8249,0.3406336307525635,,
56,,8259,0.8182450532913208,,
56,,8264,,0.4308275580406189,3.9538016319274902
,0.000812621328167852,8265,,,
57,,8269,0.4613003730773926,,
57,,8279,0.2621811628341675,,
57,,8289,0.14619994163513184,,
57,,8299,1.2349772453308105,,
57,,8309,0.5640192627906799,,
57,,8319,0.395751416683197,,
57,,8329,0.2773231267929077,,
57,,8339,0.3017275035381317,,
57,,8349,0.5021077990531921,,
57,,8359,0.3262576460838318,,
57,,8369,0.37562233209609985,,
57,,8379,0.5781084299087524,,
57,,8389,0.342515230178833,,
57,,8399,0.9121736288070679,,
57,,8409,0.053568582981824875,,
57,,8409,,0.42122089862823486,4.183967113494873
,0.0008064535268264877,8410,,,
58,,8419,0.915941596031189,,
58,,8429,0.11448872834444046,,
58,,8439,0.2564501464366913,,
58,,8449,0.5893020629882812,,
58,,8459,0.26673078536987305,,
58,,8469,0.17065724730491638,,
58,,8479,0.3199789822101593,,
58,,8489,0.48096418380737305,,
58,,8499,0.14980417490005493,,
58,,8509,0.21680867671966553,,
58,,8519,1.0878256559371948,,
58,,8529,0.18740929663181305,,
58,,8539,0.3948633670806885,,
58,,8549,0.6278117299079895,,
58,,8554,,0.4215903878211975,4.237913608551025
,0.0008002101126629415,8555,,,
59,,8559,0.4299167990684509,,
59,,8569,0.20513556897640228,,
59,,8579,0.6793991923332214,,
59,,8589,0.8926302790641785,,
59,,8599,0.4628504514694214,,
59,,8609,0.6931017637252808,,
59,,8619,0.32507023215293884,,
59,,8629,0.43210309743881226,,
59,,8639,0.4731002748012543,,
59,,8649,0.11933518201112747,,
59,,8659,0.5338656902313232,,
59,,8669,0.33775103092193604,,
59,,8679,0.3802494704723358,,
59,,8689,0.17174747586250305,,
59,,8699,0.6376394629478455,,
59,,8699,,0.41656261682510376,3.7377243041992188
,0.000793892626146236,8700,,,
60,,8709,0.20172569155693054,,
60,,8719,0.5568584203720093,,
60,,8729,0.9334449768066406,,
60,,8739,0.42136821150779724,,
60,,8749,0.3993825316429138,,
60,,8759,0.41700589656829834,,
60,,8769,0.4240928888320923,,
60,,8779,0.4259531497955322,,
60,,8789,0.9965091347694397,,
60,,8799,0.28964483737945557,,
60,,8809,0.34044426679611206,,
60,,8819,0.3269910216331482,,
60,,8829,0.09101235866546631,,
60,,8839,0.16621632874011993,,
60,,8844,,0.41660749912261963,4.486609935760498
,0.0007875026260216388,8845,,,
61,,8849,0.6172976493835449,,
61,,8859,0.2399691939353943,,
61,,8869,0.5626951456069946,,
61,,8879,0.4617537558078766,,
61,,8889,0.499093621969223,,
61,,8899,0.6520859003067017,,
61,,8909,0.14226393401622772,,
61,,8919,0.303913414478302,,
61,,8929,0.7166875600814819,,
61,,8939,0.31195175647735596,,
61,,8949,0.24867823719978333,,
61,,8959,0.337386816740036,,
61,,8969,0.7336999773979187,,
61,,8979,1.1112651824951172,,
61,,8989,0.6814745664596558,,
61,,8989,,0.42560580372810364,3.6705257892608643
,0.0007810416889260649,8990,,,
62,,8999,0.3141796290874481,,
62,,9009,0.7137671709060669,,
62,,9019,0.32836833596229553,,
62,,9029,0.39587095379829407,,
62,,9039,0.47570252418518066,,
62,,9049,0.2850879430770874,,
62,,9059,0.7961321473121643,,
62,,9069,0.46783447265625,,
62,,9079,0.4166101813316345,,
62,,9089,0.09719416499137878,,
62,,9099,1.3787405490875244,,
62,,9109,0.6893833875656128,,
62,,9119,0.8634523153305054,,
62,,9129,0.412522554397583,,
62,,9134,,0.4311770498752594,3.7184860706329346
,0.0007745114089990654,9135,,,
63,,9139,0.6541837453842163,,
63,,9149,0.1291346400976181,,
63,,9159,0.5970257520675659,,
63,,9169,0.4273410439491272,,
63,,9179,0.8939847946166992,,
63,,9189,0.34343987703323364,,
63,,9199,0.1385548710823059,,
63,,9209,0.6776724457740784,,
63,,9219,0.5578117966651917,,
63,,9229,0.29572829604148865,,
63,,9239,0.5812020897865295,,
63,,9249,0.4048551023006439,,
63,,9259,0.3335123062133789,,
63,,9269,0.6482632756233215,,
63,,9279,0.4921793043613434,,
63,,9279,,0.41827499866485596,3.838069438934326
,0.0007679133974894978,9280,,,
64,,9289,0.4720635414123535,,
64,,9299,0.5404977202415466,,
64,,9309,0.6212595701217651,,
64,,9319,0.37660491466522217,,
64,,9329,0.3359750211238861,,
64,,9339,0.962357223033905,,
64,,9349,0.3280123472213745,,
64,,9359,0.42847445607185364,,
64,,9369,0.6739902496337891,,
64,,9379,0.9005245566368103,,
64,,9389,0.20467054843902588,,
64,,9399,0.9941011071205139,,
64,,9409,0.551778256893158,,
64,,9419,0.4587291181087494,,
64,,9424,,0.44250258803367615,3.9952406883239746
,0.0007612492823579739,9425,,,
65,,9429,0.06403958052396774,,
65,,9439,0.5011449456214905,,
65,,9449,0.10806239396333694,,
65,,9459,0.9338712692260742,,
65,,9469,0.12975646555423737,,
65,,9479,0.8367898464202881,,
65,,9489,0.548295259475708,,
65,,9499,0.28824448585510254,,
65,,9509,0.6892340183258057,,
65,,9519,0.10311979800462723,,
65,,9529,0.2515615224838257,,
65,,9539,0.8483953475952148,,
65,,9549,0.6798551082611084,,
65,,9559,0.587519645690918,,
65,,9569,0.26048025488853455,,
65,,9569,,0.4304805099964142,5.017946720123291
,0.0007545207078751852,9570,,,
66,,9579,0.16472871601581573,,
66,,9589,0.1517808586359024,,
66,,9599,0.4472023844718933,,
66,,9609,0.2005007416009903,,
66,,9619,0.2817557156085968,,
66,,9629,0.4694751501083374,,
66,,9639,0.23307551443576813,,
66,,9649,0.520081639289856,,
66,,9659,0.9220540523529053,,
66,,9669,1.3128654956817627,,
66,,9679,1.0881906747817993,,
66,,9689,0.5489333271980286,,
66,,9699,0.2213636189699173,,
66,,9709,0.28153207898139954,,
66,,9714,,0.41495633125305176,3.7324671745300293
,0.0007477293342162034,9715,,,
67,,9719,0.4936358332633972,,
67,,9729,0.20410586893558502,,
67,,9739,0.6065891981124878,,
67,,9749,0.2376149594783783,,
67,,9759,0.3146827220916748,,
67,,9769,0.3141874670982361,,
67,,9779,0.599590003490448,,
67,,9789,0.17705899477005005,,
67,,9799,0.37797826528549194,,
67,,9809,0.5948623418807983,,
67,,9819,0.5674447417259216,,
67,,9829,0.7888475656509399,,
67,,9839,0.5618423819541931,,
67,,9849,0.1428479701280594,,
67,,9859,0.026896921917796135,,
67,,9859,,0.41801097989082336,3.8169124126434326
,0.0007408768370508571,9860,,,
68,,9869,0.35882115364074707,,
68,,9879,0.3614077866077423,,
68,,9889,0.17590996623039246,,
68,,9899,0.5160340070724487,,
68,,9909,0.7914825081825256,,
68,,9919,0.9686986207962036,,
68,,9929,0.17850826680660248,,
68,,9939,0.8008306622505188,,
68,,9949,0.8910614848136902,,
68,,9959,0.4822712540626526,,
68,,9969,0.3318331241607666,,
68,,9979,0.4842863082885742,,
68,,9989,0.35865461826324463,,
68,,9999,0.3955467939376831,,
68,,10004,,0.42829757928848267,3.7544920444488525
,0.0007339649071302863,10005,,,
69,,10009,0.8358926773071289,,
69,,10019,0.3012501001358032,,
69,,10029,0.4142736792564392,,
69,,10039,0.14072661101818085,,
69,,10049,1.0003662109375,,
69,,10059,0.8904781341552734,,
69,,10069,0.3453235924243927,,
69,,10079,0.30170196294784546,,
69,,10089,0.3061703145503998,,
69,,10099,0.3978961408138275,,
69,,10109,0.2994198501110077,,
69,,10119,0.22147560119628906,,
69,,10129,0.42086517810821533,,
69,,10139,0.2574968636035919,,
69,,10149,0.5494577884674072,,
69,,10149,,0.4119645059108734,3.723141670227051
,0.0007269952498697729,10150,,,
70,,10159,0.24665085971355438,,
70,,10169,0.35318002104759216,,
70,,10179,0.3150690793991089,,
70,,10189,0.6810544729232788,,
70,,10199,0.31225576996803284,,
70,,10209,0.7643132209777832,,
70,,10219,0.26036834716796875,,
70,,10229,0.7522145509719849,,
70,,10239,0.601485013961792,,
70,,10249,0.4221915900707245,,
70,,10259,0.0345616415143013,,
70,,10269,0.296538770198822,,
70,,10279,0.2775433659553528,,
70,,10289,0.5550538301467896,,
70,,10294,,0.42660844326019287,3.8156652450561523
,0.000719969584927957,10295,,,
71,,10299,0.23774781823158264,,
71,,10309,0.6019377708435059,,
71,,10319,0.22310329973697662,,
71,,10329,0.5355352759361267,,
71,,10339,0.6921675205230713,,
71,,10349,0.4326063394546509,,
71,,10359,0.18033316731452942,,
71,,10369,0.1781076043844223,,
71,,10379,0.24860119819641113,,
71,,10389,0.6343214511871338,,
71,,10399,0.37841475009918213,,
71,,10409,0.7618794441223145,,
71,,10419,0.8937801718711853,,
71,,10429,0.36145147681236267,,
71,,10439,0.028148958459496498,,
71,,10439,,0.42987123131752014,3.8643901348114014
,0.0007128896457825358,10440,,,
72,,10449,0.22365079820156097,,
72,,10459,0.4248150885105133,,
72,,10469,0.22091254591941833,,
72,,10479,0.46790358424186707,,
72,,10489,0.2502639591693878,,
72,,10499,0.6300731897354126,,
72,,10509,0.2723093628883362,,
72,,10519,0.08062298595905304,,
72,,10529,0.41021981835365295,,
72,,10539,0.656877875328064,,
72,,10549,0.330399751663208,,
72,,10559,0.6558033227920532,,
72,,10569,0.7768591642379761,,
72,,10579,0.6324787139892578,,
72,,10584,,0.4281666576862335,3.92118763923645
,0.0007057571793025539,10585,,,
73,,10589,0.3586038053035736,,
73,,10599,0.26061832904815674,,
73,,10609,0.5841565132141113,,
73,,10619,0.14628049731254578,,
73,,10629,0.3212501108646393,,
73,,10639,0.9379897117614746,,
73,,10649,0.11768770217895508,,
73,,10659,0.47221988439559937,,
73,,10669,0.2203826606273651,,
73,,10679,0.44517797231674194,,
73,,10689,0.39099788665771484,,
73,,10699,0.27792829275131226,,
73,,10709,0.10214941948652267,,
73,,10719,0.3159363567829132,,
73,,10729,1.222052812576294,,
73,,10729,,0.4100983440876007,4.112454891204834
,0.0006985739453173898,10730,,,
74,,10739,0.6650921702384949,,
74,,10749,0.7628148198127747,,
74,,10759,0.5881261825561523,,
74,,10769,1.343816876411438,,
74,,10779,0.22888322174549103,,
74,,10789,0.17209561169147491,,
74,,10799,0.5686037540435791,,
74,,10809,0.2743999660015106,,
74,,10819,0.865645170211792,,
74,,10829,0.29042720794677734,,
74,,10839,0.4783134460449219,,
74,,10849,0.4609045386314392,,
74,,10859,1.4932562112808228,,
74,,10869,0.3722361922264099,,
74,,10874,,0.4112042486667633,3.622180700302124
,0.0006913417161825444,10875,,,
75,,10879,0.1576833724975586,,
75,,10889,0.08244957029819489,,
75,,10899,0.5999267101287842,,
75,,10909,0.4017890989780426,,
75,,10919,0.4812364876270294,,
75,,10929,1.193293571472168,,
75,,10939,0.46711158752441406,,
75,,10949,0.195742666721344,,
75,,10959,0.18592500686645508,,
75,,10969,0.562833845615387,,
75,,10979,0.8102265000343323,,
75,,10989,0.08114679157733917,,
75,,10999,0.36264777183532715,,
75,,11009,0.7192017436027527,,
75,,11019,0.4595179259777069,,
75,,11019,,0.4069271385669708,3.6815078258514404
,0.0006840622763423385,11020,,,
76,,11029,0.2761020064353943,,
76,,11039,0.08637179434299469,,
76,,11049,0.27699142694473267,,
76,,11059,0.6109723448753357,,
76,,11069,0.19245021045207977,,
76,,11079,0.2591586112976074,,
76,,11089,0.40283775329589844,,
76,,11099,0.27790582180023193,,
76,,11109,0.7760105729103088,,
76,,11119,0.29639744758605957,,
76,,11129,0.2565135657787323,,
76,,11139,1.1115024089813232,,
76,,11149,0.6387934684753418,,
76,,11159,0.6887534856796265,,
76,,11164,,0.4122838079929352,3.9788122177124023
,0.000676737421889628,11165,,,
77,,11169,0.6509106159210205,,
77,,11179,0.21006593108177185,,
77,,11189,0.29735851287841797,,
77,,11199,0.24568191170692444,,
77,,11209,0.36899322271347046,,
77,,11219,0.7349017858505249,,
77,,11229,0.7815277576446533,,
77,,11239,0.6431022882461548,,
77,,11249,0.2865639626979828,,
77,,11259,1.3137774467468262,,
77,,11269,0.4041282534599304,,
77,,11279,0.43452131748199463,,
77,,11289,0.19971638917922974,,
77,,11299,0.6482268571853638,,
77,,11309,2.735564947128296,,
77,,11309,,0.41172274947166443,3.533024311065674
,0.0006693689601226452,11310,,,
78,,11319,0.7195373177528381,,
78,,11329,0.27232158184051514,,
78,,11339,0.33730894327163696,,
78,,11349,0.2268301248550415,,
78,,11359,0.3211466670036316,,
78,,11369,0.29421937465667725,,
78,,11379,0.8699532747268677,,
78,,11389,0.22858817875385284,,
78,,11399,0.6139379739761353,,
78,,11409,0.15917176008224487,,
78,,11419,0.1564524620771408,,
78,,11429,0.3043205142021179,,
78,,11439,0.5224024057388306,,
78,,11449,0.5893150568008423,,
78,,11454,,0.4160597324371338,3.7816390991210938
,0.0006619587090990741,11455,,,
79,,11459,0.3450635075569153,,
79,,11469,0.14965809881687164,,
79,,11479,0.3666512966156006,,
79,,11489,0.5860134363174438,,
79,,11499,0.3281785845756531,,
79,,11509,0.47458261251449585,,
79,,11519,0.3717672824859619,,
79,,11529,0.399883508682251,,
79,,11539,0.5055102109909058,,
79,,11549,0.3887450397014618,,
79,,11559,0.7194417119026184,,
79,,11569,0.8551406860351562,,
79,,11579,0.3342001438140869,,
79,,11589,0.7597097158432007,,
79,,11599,0.2419569343328476,,
79,,11599,,0.4142708480358124,4.109971523284912
,0.0006545084971874731,11600,,,
80,,11609,0.39897802472114563,,
80,,11619,0.4499189257621765,,
80,,11629,0.7562349438667297,,
80,,11639,0.29653844237327576,,
80,,11649,0.11325418204069138,,
80,,11659,0.20091594755649567,,
80,,11669,0.7626532912254333,,
80,,11679,0.1884722262620926,,
80,,11689,0.16096696257591248,,
80,,11699,0.12244303524494171,,
80,,11709,0.09754849225282669,,
80,,11719,1.0162954330444336,,
80,,11729,0.2568320631980896,,
80,,11739,0.37609750032424927,,
80,,11744,,0.41968342661857605,3.5859014987945557
,0.0006470201626161514,11745,,,
81,,11749,1.0301144123077393,,
81,,11759,0.3421773910522461,,
81,,11769,0.22735300660133362,,
81,,11779,1.0595617294311523,,
81,,11789,0.7934539318084717,,
81,,11799,0.5917696952819824,,
81,,11809,0.407781720161438,,
81,,11819,0.4014636278152466,,
81,,11829,0.10934747010469437,,
81,,11839,0.9381041526794434,,
81,,11849,0.37620168924331665,,
81,,11859,0.18009907007217407,,
81,,11869,1.0127464532852173,,
81,,11879,0.11980423331260681,,
81,,11889,1.3601912260055542,,
81,,11889,,0.4080813527107239,4.083148002624512
,0.0006394955530196142,11890,,,
82,,11899,0.5489226579666138,,
82,,11909,0.2079155147075653,,
82,,11919,0.5837514400482178,,
82,,11929,0.270449697971344,,
82,,11939,0.4901585578918457,,
82,,11949,0.38391411304473877,,
82,,11959,0.8057411909103394,,
82,,11969,0.603527307510376,,
82,,11979,0.46559056639671326,,
82,,11989,0.07916205376386642,,
82,,11999,0.6135550141334534,,
82,,12009,0.451968252658844,,
82,,12019,1.004263162612915,,
82,,12029,0.33162882924079895,,
82,,12034,,0.4156342148780823,3.627110004425049
,0.0006319365249826858,12035,,,
83,,12039,0.3412556052207947,,
83,,12049,0.32230234146118164,,
83,,12059,0.4265258312225342,,
83,,12069,0.09614920616149902,,
83,,12079,0.7704076170921326,,
83,,12089,0.3908612132072449,,
83,,12099,0.4920494854450226,,
83,,12109,0.6257532835006714,,
83,,12119,0.42567259073257446,,
83,,12129,0.9592094421386719,,
83,,12139,0.1703713983297348,,
83,,12149,0.24008657038211823,,
83,,12159,0.725178599357605,,
83,,12169,0.9399973750114441,,
83,,12179,0.3782395124435425,,
83,,12179,,0.41159456968307495,3.803668260574341
,0.0006243449435824268,12180,,,
84,,12189,0.3144594132900238,,
84,,12199,0.8154651522636414,,
84,,12209,0.5593270063400269,,
84,,12219,1.03338623046875,,
84,,12229,0.4037792980670929,,
84,,12239,0.5851736068725586,,
84,,12249,0.12577864527702332,,
84,,12259,0.10603445023298264,,
84,,12269,0.8265295028686523,,
84,,12279,0.20517981052398682,,
84,,12289,0.28296399116516113,,
84,,12299,0.34545770287513733,,
84,,12309,0.17444689571857452,,
84,,12319,0.5654974579811096,,
84,,12324,,0.409983366727829,3.878892183303833
,0.0006167226819279523,12325,,,
85,,12329,0.30830132961273193,,
85,,12339,0.7449368238449097,,
85,,12349,0.6823900938034058,,
85,,12359,0.3899456262588501,,
85,,12369,0.39616525173187256,,
85,,12379,0.19707517325878143,,
85,,12389,0.0960933119058609,,
85,,12399,0.4138558804988861,,
85,,12409,0.24654050171375275,,
85,,12419,0.7434310913085938,,
85,,12429,0.5167630910873413,,
85,,12439,0.30503395199775696,,
85,,12449,0.26369914412498474,,
85,,12459,0.07203420996665955,,
85,,12469,0.6672970652580261,,
85,,12469,,0.41199588775634766,3.682157039642334
,0.0006090716206982709,12470,,,
86,,12479,0.9237095713615417,,
86,,12489,0.14515718817710876,,
86,,12499,0.23025763034820557,,
86,,12509,0.27914899587631226,,
86,,12519,0.20855964720249176,,
86,,12529,0.21638812124729156,,
86,,12539,0.21723699569702148,,
86,,12549,0.535636305809021,,
86,,12559,0.31019535660743713,,
86,,12569,0.6669029593467712,,
86,,12579,0.3571004867553711,,
86,,12589,0.9470887184143066,,
86,,12599,0.44731488823890686,,
86,,12609,1.7564151287078857,,
86,,12614,,0.4133005142211914,3.710848331451416
,0.0006013936476782558,12615,,,
87,,12619,0.38519716262817383,,
87,,12629,0.2568674683570862,,
87,,12639,0.665960431098938,,
87,,12649,0.16574890911579132,,
87,,12659,0.5769431591033936,,
87,,12669,0.1769317388534546,,
87,,12679,0.5257447361946106,,
87,,12689,0.20908333361148834,,
87,,12699,0.23119108378887177,,
87,,12709,0.4329949617385864,,
87,,12719,0.12822094559669495,,
87,,12729,0.334653377532959,,
87,,12739,0.4516649544239044,,
87,,12749,0.2671404182910919,,
87,,12759,0.700174868106842,,
87,,12759,,0.412092924118042,3.5857620239257812
,0.000593690657292862,12760,,,
88,,12769,0.4178996682167053,,
88,,12779,0.7648943662643433,,
88,,12789,0.4884563684463501,,
88,,12799,0.6471804976463318,,
88,,12809,0.4744805097579956,,
88,,12819,0.23564651608467102,,
88,,12829,0.34632909297943115,,
88,,12839,0.4030225872993469,,
88,,12849,0.7994527816772461,,
88,,12859,0.29953575134277344,,
88,,12869,0.36736202239990234,,
88,,12879,0.4956129193305969,,
88,,12889,0.5238776803016663,,
88,,12899,0.262839138507843,,
88,,12904,,0.4069507122039795,3.5123040676116943
,0.0005859645501397043,12905,,,
89,,12909,0.3530668616294861,,
89,,12919,0.2846537232398987,,
89,,12929,0.30236586928367615,,
89,,12939,0.639139711856842,,
89,,12949,0.2141772210597992,,
89,,12959,0.11201092600822449,,
89,,12969,0.18893712759017944,,
89,,12979,0.19613385200500488,,
89,,12989,0.07025487720966339,,
89,,12999,0.26775234937667847,,
89,,13009,0.49154841899871826,,
89,,13019,0.9535691142082214,,
89,,13029,0.3409441113471985,,
89,,13039,0.4429803490638733,,
89,,13049,0.6961288452148438,,
89,,13049,,0.4079306721687317,3.6062917709350586
,0.000578217232520115,13050,,,
90,,13059,0.763043224811554,,
90,,13069,0.3392738997936249,,
90,,13079,0.3218103349208832,,
90,,13089,0.3405463993549347,,
90,,13099,0.23698601126670837,,
90,,13109,0.18144187331199646,,
90,,13119,0.24613244831562042,,
90,,13129,0.46376463770866394,,
90,,13139,0.36290645599365234,,
90,,13149,0.34297171235084534,,
90,,13159,0.2991922199726105,,
90,,13169,0.11094128340482712,,
90,,13179,0.3299071788787842,,
90,,13189,0.26529720425605774,,
90,,13194,,0.41315770149230957,3.886723041534424
,0.000570450615968791,13195,,,
91,,13199,0.8138367533683777,,
91,,13209,0.40606027841567993,,
91,,13219,0.26234138011932373,,
91,,13229,0.3170017600059509,,
91,,13239,0.10655657947063446,,
91,,13249,0.46617674827575684,,
91,,13259,0.4187794327735901,,
91,,13269,0.2715609669685364,,
91,,13279,0.5145178437232971,,
91,,13289,0.31191009283065796,,
91,,13299,0.36635422706604004,,
91,,13309,0.07147589325904846,,
91,,13319,0.18556112051010132,,
91,,13329,0.13647639751434326,,
91,,13339,0.1698305606842041,,
91,,13339,,0.4052402675151825,3.505791187286377
,0.0005626666167821518,13340,,,
92,,13349,0.3223519027233124,,
92,,13359,0.20794515311717987,,
92,,13369,0.04968126118183136,,
92,,13379,0.29363521933555603,,
92,,13389,0.6065269112586975,,
92,,13399,0.6333495378494263,,
92,,13409,0.3123801350593567,,
92,,13419,0.2521236538887024,,
92,,13429,0.5693534016609192,,
92,,13439,0.3115939497947693,,
92,,13449,0.5904756784439087,,
92,,13459,0.21070513129234314,,
92,,13469,0.269575834274292,,
92,,13479,0.0678882971405983,,
92,,13484,,0.4084867835044861,3.663661479949951
,0.0005548671555455222,13485,,,
93,,13489,0.17042864859104156,,
93,,13499,0.2253812849521637,,
93,,13509,0.47491705417633057,,
93,,13519,0.44686469435691833,,
93,,13529,0.054418839514255524,,
93,,13539,0.5434438586235046,,
93,,13549,0.2213730663061142,,
93,,13559,0.85993891954422,,
93,,13569,0.4866539239883423,,
93,,13579,1.0917139053344727,,
93,,13589,0.37360742688179016,,
93,,13599,0.9221930503845215,,
93,,13609,0.18945161998271942,,
93,,13619,0.20415395498275757,,
93,,13629,0.30582916736602783,,
93,,13629,,0.40021175146102905,3.8383233547210693
,0.0005470541566592567,13630,,,
94,,13639,1.159494161605835,,
94,,13649,0.42282092571258545,,
94,,13659,0.5839999318122864,,
94,,13669,0.3827493488788605,,
94,,13679,0.3969506025314331,,
94,,13689,1.1826146841049194,,
94,,13699,0.309280663728714,,
94,,13709,0.768502950668335,,
94,,13719,0.22857928276062012,,
94,,13729,0.34601086378097534,,
94,,13739,0.6246950626373291,,
94,,13749,0.33132925629615784,,
94,,13759,0.7078071236610413,,
94,,13769,0.051672764122486115,,
94,,13774,,0.4036100208759308,3.5088768005371094
,0.000539229547863922,13775,,,
95,,13779,0.6265153884887695,,
95,,13789,0.5215532779693604,,
95,,13799,0.17076636850833893,,
95,,13809,0.2010788917541504,,
95,,13819,0.19992168247699738,,
95,,13829,0.25150272250175476,,
95,,13839,0.607063353061676,,
95,,13849,0.4757901728153229,,
95,,13859,0.7203269004821777,,
95,,13869,0.3901917338371277,,
95,,13879,0.27543795108795166,,
95,,13889,0.15643276274204254,,
95,,13899,0.12467299401760101,,
95,,13909,0.6604928970336914,,
95,,13919,0.14101116359233856,,
95,,13919,,0.3991889953613281,3.584606885910034
,0.0005313952597646562,13920,,,
96,,13929,0.5445410013198853,,
96,,13939,0.11140148341655731,,
96,,13949,0.4733644425868988,,
96,,13959,0.3770222067832947,,
96,,13969,0.9834269285202026,,
96,,13979,0.3600851893424988,,
96,,13989,0.6308130025863647,,
96,,13999,0.2294076830148697,,
96,,14009,0.4712443947792053,,
96,,14019,0.35199013352394104,,
96,,14029,0.4463077187538147,,
96,,14039,0.5026389956474304,,
96,,14049,0.42981937527656555,,
96,,14059,0.106983482837677,,
96,,14064,,0.3980431854724884,3.868664026260376
,0.0005235532253548208,14065,,,
97,,14069,0.3847714960575104,,
97,,14079,0.9146013259887695,,
97,,14089,0.45637619495391846,,
97,,14099,1.2693942785263062,,
97,,14109,0.34430938959121704,,
97,,14119,0.20104160904884338,,
97,,14129,0.5475203990936279,,
97,,14139,0.44483882188796997,,
97,,14149,0.5454760789871216,,
97,,14159,0.20792445540428162,,
97,,14169,0.3646550178527832,,
97,,14179,0.4448367655277252,,
